date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
10/26/17,910,14609,20360,21188,1854,19445,20792,41,17552,22740,22518,22386,22209,20576,16408,20970,18597,21506,20011,5100,,,,,,,,,1613888363,4320,701.105787,,,,,,,0.15569065,,0.171246,,66.791287,,0,0,0,,0,,0.65179765,12.12258073,,9.807134494,,,,,,0.00011869,25919768682,25919768682,1286797753,25919768682,25919768682,25919768682,25919768682,25919768682,25919768682,5673369470,25919768682,25919768682,83.30987228,30672882300,31112426797,31112480724,20279042376,31111125995,31112476509,8364988176,31087119213,31112481597,31112481596,31112481589,31112481145,31112479144,31112459957,31019497793,31106021014,31112178737,25803931523,,,,,,,,,9640076512,21401261232,11421335275,31112481597,25169912116,429,0.004965278,808,2566489950,,5167860.142,,11796801.47,,10.07095467,,
10/27/17,960,14642,20515,21352,1854,19578,20950,41,17640,22922,22696,22562,22381,20733,16462,21132,18715,21672,20156,5109,,,,,,,,,1613888381,4320,675.219213,,,,,,,0.15562289,,0.171246,,70.030302,,0,0,0,,0,,0.650878142,16.74370029,,13.54560751,,,,,,0.00012123,25973174946,25973174946,1236468178,25973174946,25973174946,25973174945,25973174946,25973174946,25973174946,3177410477,25973174946,25973174946,83.4815279,30666129726,31112426113,31112480647,20250434156,31111094650,31112476337,8364988176,31086454907,31112481527,31112481526,31112481518,31112481071,31112479051,31112459784,31017194205,31105899818,31112171957,25785729204,,,,,,,,,9652258663,21413820726,11440008347,31112481527,25169912046,450,0.005208333,849,1858160442,,3775073.902,,11241581.29,,10.17396922,,
10/28/17,791,14658,20642,21483,1856,19706,21082,40,17708,23073,22845,22711,22523,20860,16498,21264,18821,21810,20280,5121,,,,,,,,,1613888396,4320,702.231713,,,,,,,0.15832532,,0.171246,,58.897018,,0,0,0,,0,,0.650005878,18.56950668,,15.02267986,,,,,,0.000121106,26022113649,26022113649,1016453312,26022113649,26022113649,26022113647,26022113649,26022113649,26022113649,3049108352,26022113649,26022113649,83.6388241,30659428432,31112425835,31112480576,20223295825,31111098034,31112476284,8340070631,31085755555,31112481468,31112481467,31112481459,31112481010,31112478988,31112459250,31014767899,31105778851,31112168982,25776625656,,,,,,,,,9636161757,21419117833,11423297015,31112481468,25169911987,372,0.004305556,710,1675460851,,4478549.262,,11008860.47,,10.27617163,,
10/29/17,881,14669,20767,21609,1857,19815,21209,40,17763,23224,22991,22855,22664,20984,16538,21389,18914,21936,20404,5125,,,,,,,,,1613888412,4320,701.5710648,,,,,,,0.14939399,,0.171246,,61.400928,,0,0,0,,0,,0.649432361,16.71905423,,13.52566891,,,,,,0.000123321,26096029336,26096029336,984926686.9,26096029336,26096029336,25442981738,26096029336,26096029336,26096029336,2914594226,26096029336,26096029336,83.87639994,30652642473,31112425858,31112480508,20205452260,31111069922,31112476238,8340111643,31084988545,31112481407,31112481406,31112481398,31112480941,31112478909,31112459036,31013466972,31105656887,31112168397,25767248840,,,,,,,,,9635825971,21434698111,11445599375,31112481407,25169911925,411,0.004756944,761,1860899605,,3663025.267,,10655180.54,,10.36576792,,
10/30/17,1195,14663,20912,21768,1874,19926,21361,46,17828,23416,23183,23044,22843,21131,16567,21542,19004,22097,20533,5153,,,,,,,,,1613888426,4320,688.337963,,,,,,,0.16306607,,0.171246,,93.926058,,0,0,0,,0,,0.648994954,3.222147031,,2.695188097,,,,,,0.000128785,26145171311,26145171311,3928042053,26145171311,26145171311,23587952434,26145171311,26145171311,26145171311,5621551857,26145171311,26145171311,84.03434958,30643978421,31112424622,31112480401,20191843387,31111029485,31112476071,8165300356,31084438915,31112481313,31112481312,31112481303,31112480836,31112478763,31112458479,31011029638,31105475948,31112156830,25773690164,,,,,,,,,9374176267,21426159129,11273313278,31112481313,26024259129,576,0.006666667,1106,9655822969,,107910137.7,,11104000.42,,14.2018044,,
10/31/17,1328,14689,21108,21982,1879,20088,21572,47,17930,23669,23434,23290,23082,21332,16629,21753,19143,22316,20714,5165,,,,,,,,,1613888444,4320,719.1386574,,,,,,,0.1613162,,0.171246,,100.983941,,0,0,0,,0,,0.648227031,7.253844736,,6.069862232,,,,,,0.000133193,26238494336,26238494336,4045889201,26238494336,26238494336,21634407451,26238494336,26238494336,26238494336,5752677064,26238494336,26238494336,84.33430351,30635245807,31112422875,31112480280,20167951315,31110983606,31112475909,8171879951,31083539553,31112481212,31112481211,31112481202,31112480722,31112478617,31112457408,31007879200,31105285486,31112143885,25758226354,,,,,,,,,9343551457,21448127861,11243848249,31112481212,26034259285,626,0.00724537,1205,4289102172,,8616891.259,,10402957.21,,14.53554041,,
11/1/17,1245,14702,21282,22169,1890,20245,21754,47,18018,23889,23643,23495,23284,21510,16687,21937,19269,22504,20877,5188,,,,,,,,,1613888459,4320,688.6928241,,,,,,,0.16584382,,0.171246,,95.194351,,0,0,0,,0,,0.647470892,9.790887738,,8.192805585,,,,,,0.000134567,26285076314,26285076314,3834081148,26285076314,26285076314,19455427581,26285076314,26285076314,26285076314,5788247408,26285076314,26285076314,84.48402496,30624593742,31112421574,31112480173,20144425902,31110967536,31112475781,8171681543,31082674777,31112481117,31112481116,31112481107,31112480616,31112478489,31112456900,31005326095,31105076135,31112137267,25752957693,,,,,,,,,9340316967,21451458180,11247750995,31112481117,26034259190,574,0.006643519,1112,3177697666,,4627320.139,,9964313.901,,14.70092681,,
11/2/17,1017,14721,21378,22282,1897,20327,21854,48,18069,24029,23775,23628,23410,21612,16716,22043,19334,22618,20971,5200,,,,,,,,,1613888476,4319,711.0222274,,,,,,,0.1639963,,0.171246,,75.110304,,0,0,0,,0,,0.646669579,11.48715743,,9.612207799,,,,,,0.000136686,26300504572,26300504572,1949670911,26300504572,26300504572,17477902769,26300504572,26300504572,26300504572,5806290205,26300504572,26300504572,84.53361381,30620885262,31112420660,31112480089,20119495007,31110944608,31112475527,8168387037,31082251488,31112481042,31112481041,31112481031,31112480532,31112478359,31112457007,31003516667,31104948844,31112135638,25745105663,,,,,,,,,9313022461,21444710179,11240633652,31112481042,26034259114,458,0.005300926,883,2708457792,,4503100.633,,9617669.053,,14.82872887,,
11/3/17,830,14739,21500,22404,1901,20428,21980,48,18124,24170,23913,23765,23542,21735,16750,22165,19415,22743,21075,5212,,,,,,,,,1613888492,4320,700.5335648,,,,,,,0.15890304,,0.171246,,59.906445,,0,0,0,,0,,0.645917771,20.09632485,,16.81617507,,,,,,0.000138372,26343079637,26343079637,1530698081,26343079637,26343079637,16210060371,26343079637,26343079637,26343079637,5695913047,26343079637,26343079637,84.67045637,30616273718,31112419746,31112480016,20096104363,31110924600,31112475536,8168387037,31081656637,31112480982,31112480981,31112480971,31112480469,31112478294,31112456728,31001553707,31104797397,31112122833,25735228690,,,,,,,,,9311402721,21448211122,11247783695,31112480982,26034259055,377,0.004363426,717,1548167698,,3426393.124,,9295445.783,,14.90769154,,
11/4/17,774,14751,21630,22540,1906,20540,22113,48,18183,24323,24062,23912,23685,21872,16783,22299,19491,22881,21196,5226,,,,,,,,,1613888508,4320,666.45625,,,,,,,0.15606892,,0.171246,,55.404465,,0,0,0,,0,,0.64538676,21.41874495,,17.92274794,,,,,,0.000140527,26390556486,26390556486,903420193.8,26390556486,26390556486,15875888375,26390556486,26390556486,26390556486,5635135641,26390556486,26390556486,84.82305397,30609510997,31112418595,31112479953,20079583249,31110899165,31112475448,8168387037,31081028938,31112480926,31112480925,31112480916,31112480409,31112478214,31112456952,30999297673,31104522709,31112116486,25728185167,,,,,,,,,9303944193,21453685483,11255920259,31112480926,26034258999,355,0.004108796,672,1452581885,,3370407.943,,8875067.363,,14.98048918,,
11/5/17,813,14773,21775,22710,1911,20666,22272,48,18263,24506,24243,24091,23863,22027,16834,22463,19601,23053,21331,5236,,,,,,,,,1613888525,4320,697.4039352,,,,,,,0.15906078,,0.171246,,60.284034,,0,0,0,,0,,0.644542885,24.02387301,,20.10266341,,,,,,0.000142568,26412365030,26412365030,927790953.3,26412365030,26412365030,15235063549,26412365030,26412365030,26412365030,5383985277,26412365030,26412365030,84.89314993,30601667059,31112416782,31112479882,20053328181,31110875666,31112475247,8153387037,31080366283,31112480866,31112480865,31112480855,31112480345,31112478100,31112456425,30996978387,31104400808,31112108397,25711849236,,,,,,,,,9284660632,21459132648,11259226453,31112480866,26034258939,379,0.004386574,728,1295065157,,3461846.032,,8571392.465,,15.06149284,,
11/6/17,1046,14791,21914,22860,1912,20791,22418,48,18341,24690,24424,24269,24037,22167,16876,22607,19701,23212,21467,5244,,,,,,,,,1613888540,4320,678.1083333,,,,,,,0.1669989,,0.171246,,78.82348,,0,0,0,,0,,0.643640983,16.80356439,,14.06086349,,,,,,0.000143889,26430446657,26430446657,1137909040,26430446657,26430446657,14710131686,26430446657,26430446657,26430446657,5395077627,26430446657,26430446657,84.95126711,30594061790,31112415821,31112479783,20025267728,31110857292,31112475118,8170262841,31079805079,31112480787,31112480786,31112480776,31112480260,31112477956,31112455864,30994059926,31104221828,31112105313,25700384184,,,,,,,,,9301536436,21473286588,11282950660,31112480787,26034258860,472,0.005462963,919,1851540546,,3231319.289,,8174292.575,,15.15693954,,
11/7/17,858,14824,22053,23006,1913,20898,22560,49,18424,24855,24586,24431,24195,22307,16918,22751,19790,23362,21590,5257,,,,,,,,,1613888556,4320,704.6032407,,,,,,,0.1584344,,0.171246,,63.690628,,0,0,0,,0,,0.642722322,17.33781774,,14.50791527,,,,,,0.000146798,26477216744,26477216744,1262915602,26477216744,26477216744,14362859807,26477216744,26477216744,26477216744,5250274499,26477216744,26477216744,85.10159308,30589248399,31112415202,31112479710,19996685842,31110818461,31112475010,8240302389,31079530001,31112480724,31112480723,31112480712,31112480191,31112477868,31112455579,30991329753,31104059965,31112094941,25684809102,,,,,,,,,9348070796,21478488983,11323495757,31112480724,26034258796,402,0.004652778,764,1794486549,,3511762.255,,7849794.191,,15.24317462,,
11/8/17,790,14835,22166,23131,1909,20998,22680,49,18470,24995,24723,24568,24333,22422,16949,22874,19871,23488,21699,5260,,,,,,,,,1613888571,4320,699.5893519,,,,,,,0.16283501,,0.171246,,57.969264,,0,0,0,,0,,0.64195733,22.72387489,,19.01485275,,,,,,0.000148029,26501881400,26501881400,1116575028,26501881400,26501881400,14157087501,26501881400,26501881400,26501881400,2989766934,26501881400,26501881400,85.180869,30584224128,31112414395,31112479644,19972885008,31110798777,31112474855,8265499682,31078758150,31112480666,31112480665,31112480654,31112480127,31112477783,31112455096,30989848994,31103927765,31112090331,25674062979,,,,,,,,,9373268089,21496066798,11361853882,31112480666,26034258738,356,0.00412037,681,1369153844,,3033702.69,,7628611.826,,15.30957731,,
11/9/17,1333,14849,22316,23307,1911,21116,22842,49,18542,25206,24924,24767,24520,22578,16995,23046,19970,23662,21835,5270,,,,,,,,,1613888587,4320,690.1009259,,,,,,,0.16204843,,0.171246,,95.284479,,0,0,0,,0,,0.64132768,18.1729408,,15.20672837,,,,,,0.000151132,26559885298,26559885298,1067815497,26559885298,26559885298,13863056162,26559885298,26559885298,26559885298,2752213621,26559885298,26559885298,85.36730216,30577138691,31112412809,31112479539,19953294981,31110758911,31112474521,8266732106,31078095291,31112480570,31112480569,31112480558,31112480022,31112477652,31112454320,30987625077,31103784555,31112082037,25661282028,,,,,,,,,9374500514,21518288197,11391737363,31112480570,26034258643,588,0.006805556,1128,1712022337,,2996917.453,,7319969.297,,15.41823224,,
11/10/17,1160,14860,22451,23461,1912,21219,22986,49,18616,25410,25124,24961,24709,22716,17039,23194,20048,23821,21961,5289,,,,,,,,,1613888617,4320,711.9025463,,,,,,,0.1612505,,0.171246,,88.204026,,0,0,0,,0,,0.640364038,8.041568943,,6.729271449,,,,,,0.000155085,26618964448,26618964448,3690743212,26618964448,26618964448,13589216845,26618964448,26618964448,26618964448,4925463829,26618964448,26618964448,85.55719131,30568378859,31112411224,31112479423,19923313639,31110710573,31112474256,8277622219,31077789690,31112480482,31112480481,31112480470,31112479913,31112477486,31112453638,30985618853,31103590683,31112075092,25656937453,,,,,,,,,9385390626,21533119588,11412477448,31112480482,26035258555,547,0.006331019,1041,3868956506,,5481539.728,,7197013.828,,15.60164044,,
11/11/17,737,14863,22530,23549,1907,21275,23070,49,18651,25531,25239,25074,24819,22795,17053,23279,20088,23912,22030,5288,,,,,,,,,1613888655,4320,665.7284722,,,,,,,0.1572096,,0.171246,,52.508007,,0,0,0,,0,,0.639809974,33.08755232,,27.68801992,,,,,,0.000157461,26653640483,26653640483,3454207705,26653640483,26653640483,13389368328,26653640483,26653640483,26653640483,4897987388,26653640483,26653640483,85.66864523,30564953543,31112410891,31112479354,19906075286,31110675141,31112474164,8316622228,31077584517,31112480430,31112480429,31112480417,31112479847,31112477389,31112453222,30984319251,31103451416,31112067241,25650719732,,,,,,,,,9424390636,21554310343,11464983481,31112480430,26035258503,334,0.003865741,637,940307706.3,,2588810.937,,6075209.918,,15.65464404,,
11/12/17,800,14874,22633,23654,1914,21366,23171,48,18702,25656,25364,25199,24941,22896,17086,23380,20154,24020,22128,5299,,,,,,,,,1613888672,4320,705.1456019,,,,,,,0.15543948,,0.171246,,61.243157,,0,0,0,,0,,0.63938466,29.78248947,,24.92230774,,,,,,0.000160017,26707312627,26707312627,646459787.2,26707312627,26707312627,13166325298,26707312627,26707312627,26707312627,5035699610,26707312627,26707312627,85.84115542,30558475703,31112411428,31112479279,19892842685,31110654877,31112474044,8225807401,31077134695,31112480368,31112480367,31112480356,31112479777,31112477282,31112453119,30983015739,31103290683,31112063443,25642566498,,,,,,,,,9358131326,21554008583,11408122935,31112480368,26035258441,394,0.004560185,734,1044656808,,6119977.955,,8201235.492,,15.79902548,,
11/13/17,813,14880,22753,23786,1916,21464,23300,48,18754,25824,25528,25358,25092,23017,17116,23512,20235,24155,22244,5311,,,,,,,,,1613888688,4320,700.6824074,,,,,,,0.16285138,,0.171246,,62.372078,,0,0,0,,0,,0.638743039,9.954423032,,8.339567063,,,,,,0.000163192,26730392038,26730392038,2853463630,26730392038,26730392038,12845340790,26730392038,26730392038,26730392038,7010063221,26730392038,26730392038,85.91533615,30551527932,31112410642,31112479201,19872880230,31110616262,31112473913,8225766845,31076431876,31112480306,31112480305,31112480293,31112479707,31112477202,31112452408,30981169451,31103133933,31112060362,25639059674,,,,,,,,,9364042251,21566702693,11422408235,31112480306,26065259148,383,0.00443287,735,3125493080,,19921593.98,,7011201.721,,16.26965246,,
11/14/17,986,14895,22882,23926,1910,21564,23434,49,18792,25988,25692,25518,25251,23152,17144,23652,20308,24299,22368,5314,,,,,,,,,1613888705,4320,675.8474537,,,,,,,0.16033931,,0.171246,,71.83201,,0,0,0,,0,,0.637830762,24.72055491,,20.71026364,,,,,,0.000167742,26750872336,26750872336,2902227191,26750872336,26750872336,12596380849,26750872336,26750872336,26750872336,6956976965,26750872336,26750872336,85.98116298,30548161546,31112409406,31112479116,19844496985,31110556704,31112473750,8294850826,31075500191,31112480234,31112480233,31112480221,31112479626,31112477116,31112452354,30979747019,31102882577,31112054545,25629533485,,,,,,,,,9402619234,21586942556,11467200177,31112480234,26065259076,448,0.005185185,851,1258567227,,2114912.476,,2823518.121,,16.32750036,,
11/15/17,1000,14900,23000,24049,1911,21673,23552,49,18826,26139,25838,25661,25391,23270,17163,23772,20377,24423,22491,5325,,,,,,,,,1613888740,4320,703.7958333,,,,,,,0.16058605,,0.171246,,70.979033,,0,0,0,,0,,0.637128899,23.97326881,,20.084206,,,,,,0.000169563,26782504663,26782504663,913254185.8,26782504663,26782504663,12419495908,26782504663,26782504663,26782504663,6760708223,26782504663,26782504663,86.08283404,30543706069,31112409432,31112479035,19822660220,31110530819,31112473602,8304471761,31074660620,31112480163,31112480162,31112480150,31112479546,31112477013,31112452138,30978038517,31102626421,31112056245,25626308192,,,,,,,,,9412240169,21597062478,11496261436,31112480163,26065259005,442,0.005115741,845,1297798828,,2344761.71,,6549597.521,,16.391183,,
11/16/17,968,14912,23143,24214,1906,21786,23713,50,18884,26327,26022,25843,25569,23422,17200,23935,20461,24588,22621,5337,,,,,,,,,1613888775,4320,675.5340278,,,,,,,0.1624693,,0.171246,,71.973901,,0,0,0,,0,,0.636049798,19.68966021,,16.49550567,,,,,,0.000173117,26806084807,26806084807,1126327649,26806084807,26806084807,12398365242,26806084807,26806084807,26806084807,7114155408,26806084807,26806084807,86.15862422,30537194406,31112407253,31112478956,19789086686,31110483983,31112473463,8341650691,31073921887,31112480091,31112480090,31112480078,31112479467,31112476916,31112451324,30976056105,31102423174,31112044353,25618575551,,,,,,,,,9429427823,21615608903,11530411496,31112480091,26065258933,443,0.005127315,858,1580143068,,2710681.132,,6285948.187,,16.46593646,,
11/17/17,817,14922,23304,24385,1908,21909,23876,50,18937,26518,26211,26030,25752,23586,17233,24102,20551,24761,22769,5350,,,,,,,,,1613888795,4320,703.13125,,,,,,,0.16418851,,0.171246,,60.749748,,0,0,0,,0,,0.635286729,9.379888206,,7.862004657,,,,,,0.000177932,26830202346,26830202346,3219243028,26830202346,26830202346,12302034114,26830202346,26830202346,26830202346,7061314557,26830202346,26830202346,86.23614164,30531164589,31112406479,31112478887,19765345660,31110427064,31112473280,8327591053,31072988329,31112480030,31112480029,31112480017,31112479400,31112476821,31112451168,30974008207,31102126306,31112035780,25613254772,,,,,,,,,9415368185,21627480099,11537915366,31112480031,26077758873,370,0.004282407,718,3316935058,,5905128.14,,6185764.686,,16.60221242,,
11/18/17,963,14908,23460,24562,1911,22031,24050,49,18979,26716,26407,26224,25943,23751,17248,24272,20636,24942,22910,5348,,,,,,,,,1613888813,4319,705.7906923,,,,,,,0.16240694,,0.171246,,72.758308,,0,0,0,,0,,0.635578001,27.64020709,,23.16738025,,,,,,0.00018166,26848596545,26848596545,3027142060,26848596545,26848596545,12288465564,26848596545,26848596545,26848596545,4462924087,26848596545,26848596545,86.29526345,30521712390,31112404016,31112478804,19774407805,31110381528,31112473243,8288572760,31071927814,31112479958,31112479956,31112479944,31112479323,31112476683,31112450626,30971335024,31101849221,31112022881,25608878298,,,,,,,,,9405488810,21671709353,11551387265,31112479958,26077758800,448,0.005185185,866,1125623982,,5308882.724,,7778281.38,,16.7499825,,
11/19/17,973,14907,23608,24735,1911,22137,24216,49,19013,26926,26614,26428,26142,23909,17261,24444,20711,25119,23035,5358,,,,,,,,,1613888830,4314,675.6801113,,,,,,,0.16550653,,0.171246,,73.319392,,0,0,0,,0,,0.634876281,23.95995594,,20.08267911,,,,,,0.000186363,26858347690,26858347690,953898533.1,26858347690,26858347690,12133078287,26858347690,26858347690,26858347690,4470630942,26858347690,26858347690,86.32660524,30517030507,31112401109,31112478711,19752575519,31110324195,31112473031,8288572760,31070961689,31112479884,31112479883,31112479871,31112479238,31112476581,31112449801,30969384228,31101580535,31112002431,25606622010,,,,,,,,,9405488810,21697838035,11567141454,31112479884,26077758727,443,0.005127315,860,1298519912,,2252496.882,,6032543.505,,16.81224525,,
